_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-6.1,GO:0061687,detoxification of inorganic compound,M1,1,0
1,-2.2,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-5.2,GO:0019725,cellular homeostasis,M1,1,0
1,-5,GO:0007423,sensory organ development,M1,1,0
1,-8.8,GO:0006520,amino acid metabolic process,M1,1,0
1,-3.7,GO:0021536,diencephalon development,M1,1,0
1,-2.2,GO:1990778,protein localization to cell periphery,M1,1,0
1,-3.1,GO:0042330,taxis,M1,1,0
1,-3.1,GO:0032330,regulation of chondrocyte differentiation,M1,1,0
1,-3,GO:0019695,choline metabolic process,M1,1,0
1,-6.1,GO:0045926,negative regulation of growth,M1,1,0
1,-3.4,GO:0072234,metanephric nephron tubule development,M1,1,0
1,-4.3,GO:0072273,metanephric nephron morphogenesis,M1,1,0
1,-2.4,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-3.3,GO:0031669,cellular response to nutrient levels,M1,1,0
1,-2.5,GO:0032956,regulation of actin cytoskeleton organization,M1,1,0
1,-2.6,GO:0060600,dichotomous subdivision of an epithelial terminal unit,M1,1,0
1,-2.2,GO:0072164,mesonephric tubule development,M1,1,0
1,-4.5,GO:0022600,digestive system process,M1,1,0
1,-4.5,GO:1905330,regulation of morphogenesis of an epithelium,M1,1,0
1,-4.4,GO:0048732,gland development,M1,1,0
1,-2.8,GO:0071260,cellular response to mechanical stimulus,M1,1,0
1,-5.7,GO:0010035,response to inorganic substance,M1,1,0
1,-3.8,GO:0031667,response to nutrient levels,M1,1,0
1,-4.6,GO:0045766,positive regulation of angiogenesis,M1,1,0
1,-2.8,GO:0005975,carbohydrate metabolic process,M1,1,0
1,-3,GO:1900272,negative regulation of long-term synaptic potentiation,M1,1,0
1,-2,GO:0006991,response to sterol depletion,M1,1,0
1,-3.3,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-7.1,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-6.5,GO:0071496,cellular response to external stimulus,M1,1,0
1,-3.2,GO:0043086,negative regulation of catalytic activity,M1,1,0
1,-2.2,GO:2000243,positive regulation of reproductive process,M1,1,0
1,-2.7,GO:0007589,body fluid secretion,M1,1,0
1,-3.3,GO:0040036,regulation of fibroblast growth factor receptor signaling pathway,M1,1,0
1,-2.1,GO:0043536,positive regulation of blood vessel endothelial cell migration,M1,1,0
1,-2.1,GO:0019755,one-carbon compound transport,M1,1,0
1,-2.3,GO:2001234,negative regulation of apoptotic signaling pathway,M1,1,0
1,-2.1,GO:0140467,integrated stress response signaling,M1,1,0
1,-3.4,GO:0098930,axonal transport,M1,1,0
1,-5.6,GO:0010043,response to zinc ion,M1,1,0
1,-6.8,GO:0051056,regulation of small GTPase mediated signal transduction,M1,1,0
1,-3.1,GO:0022411,cellular component disassembly,M1,1,0
1,-2.2,GO:0045807,positive regulation of endocytosis,M1,1,0
1,-3.6,GO:0001654,eye development,M1,1,0
1,-2.8,GO:0051339,regulation of lyase activity,M1,1,0
1,-3.3,GO:0060485,mesenchyme development,M1,1,0
1,-2.6,GO:0002067,glandular epithelial cell differentiation,M1,1,0
1,-4.6,GO:0016055,Wnt signaling pathway,M1,1,0
1,-3.3,GO:0033625,positive regulation of integrin activation,M1,1,0
1,-3.3,GO:0097176,epoxide metabolic process,M1,1,0
1,-2.2,GO:0072224,metanephric glomerulus development,M1,1,0
1,-5.6,GO:0032989,cellular anatomical entity morphogenesis,M1,1,0
1,-5.4,GO:0051640,organelle localization,M1,1,0
1,-2.9,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-2.6,GO:0006644,phospholipid metabolic process,M1,1,0
1,-3.4,GO:0050878,regulation of body fluid levels,M1,1,0
1,-4.7,GO:0061572,actin filament bundle organization,M1,1,0
1,-5.7,GO:0046686,response to cadmium ion,M1,1,0
1,-3.7,GO:0061041,regulation of wound healing,M1,1,0
1,-2.8,GO:0018279,protein N-linked glycosylation via asparagine,M1,1,0
1,-4,GO:0008652,amino acid biosynthetic process,M1,1,0
1,-2.6,GO:0001835,blastocyst hatching,M1,1,0
1,-2.5,GO:0007272,ensheathment of neurons,M1,1,0
1,-4.6,GO:0061024,membrane organization,M1,1,0
1,-2.3,GO:0006956,complement activation,M1,1,0
1,-2.2,GO:0016101,diterpenoid metabolic process,M1,1,0
1,-2.1,GO:0016239,positive regulation of macroautophagy,M1,1,0
1,-4.5,GO:0048708,astrocyte differentiation,M1,1,0
1,-3.2,GO:0032868,response to insulin,M1,1,0
1,-2.1,GO:1900271,regulation of long-term synaptic potentiation,M1,1,0
1,-5,GO:0046688,response to copper ion,M1,1,0
1,-2.7,GO:0072659,protein localization to plasma membrane,M1,1,0
1,-2.4,GO:0010506,regulation of autophagy,M1,1,0
1,-4.3,GO:2000377,regulation of reactive oxygen species metabolic process,M1,1,0
1,-2.6,GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,M1,1,0
1,-2.8,GO:0061564,axon development,M1,1,0
1,-2.4,GO:0050805,negative regulation of synaptic transmission,M1,1,0
1,-3.5,GO:0046578,regulation of Ras protein signal transduction,M1,1,0
1,-3.3,GO:0071363,cellular response to growth factor stimulus,M1,1,0
1,-5,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-4.6,GO:0048568,embryonic organ development,M1,1,0
1,-5.7,GO:0120039,plasma membrane bounded cell projection morphogenesis,M1,1,0
1,-3.9,GO:0071466,cellular response to xenobiotic stimulus,M1,1,0
1,-3.9,GO:2000179,positive regulation of neural precursor cell proliferation,M1,1,0
1,-2.9,GO:0070542,response to fatty acid,M1,1,0
1,-2.8,GO:0009895,negative regulation of catabolic process,M1,1,0
1,-3.5,GO:0032930,positive regulation of superoxide anion generation,M1,1,0
1,-2.3,GO:1903307,positive regulation of regulated secretory pathway,M1,1,0
1,-2.4,GO:0030325,adrenal gland development,M1,1,0
1,-2.1,GO:0002717,positive regulation of natural killer cell mediated immunity,M1,1,0
1,-2,GO:0010827,regulation of glucose transmembrane transport,M1,1,0
1,-5.2,GO:2000177,regulation of neural precursor cell proliferation,M1,1,0
1,-13,GO:0044283,small molecule biosynthetic process,M1,1,0
1,-2.5,GO:0006958,"complement activation, classical pathway",M1,1,0
1,-3.7,GO:0071395,cellular response to jasmonic acid stimulus,M1,1,0
1,-3.4,GO:0042060,wound healing,M1,1,0
1,-3.7,GO:0033490,cholesterol biosynthetic process via lathosterol,M1,1,0
1,-2.1,GO:0006805,xenobiotic metabolic process,M1,1,0
1,-4.7,GO:0072006,nephron development,M1,1,0
1,-3.2,GO:0006935,chemotaxis,M1,1,0
1,-7.9,GO:0098657,import into cell,M1,1,0
1,-2.1,GO:0032272,negative regulation of protein polymerization,M1,1,0
1,-3.4,GO:0046887,positive regulation of hormone secretion,M1,1,0
1,-2.1,GO:0002042,cell migration involved in sprouting angiogenesis,M1,1,0
1,-4.2,GO:0032438,melanosome organization,M1,1,0
1,-2.7,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,M1,1,0
1,-2,GO:0042269,regulation of natural killer cell mediated cytotoxicity,M1,1,0
1,-2.8,GO:1905144,response to acetylcholine,M1,1,0
1,-2.7,GO:0008277,regulation of G protein-coupled receptor signaling pathway,M1,1,0
1,-7.6,GO:0060322,head development,M1,1,0
1,-12,GO:1902653,secondary alcohol biosynthetic process,M1,1,0
1,-3.3,GO:0060993,kidney morphogenesis,M1,1,0
1,-4.2,GO:0032928,regulation of superoxide anion generation,M1,1,0
1,-2.1,GO:0072593,reactive oxygen species metabolic process,M1,1,0
1,-2,GO:0010635,regulation of mitochondrial fusion,M1,1,0
1,-2.2,GO:0045471,response to ethanol,M1,1,0
1,-3,GO:0072033,renal vesicle formation,M1,1,0
1,-2.1,GO:0007530,sex determination,M1,1,0
1,-3,GO:0036514,dopaminergic neuron axon guidance,M1,1,0
1,-2.8,GO:0031348,negative regulation of defense response,M1,1,0
1,-2.3,GO:0006487,protein N-linked glycosylation,M1,1,0
1,-2.5,GO:0035025,positive regulation of Rho protein signal transduction,M1,1,0
1,-7.8,GO:0010817,regulation of hormone levels,M1,1,0
