Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-2.8,2.3,3.5,30293,585,389,17,4.4,1,1063|1386|3619|4659|7846|10376|10383|22919|29086|79858|81565|81620|81929|113130|128866|143384|260334,CENPF|ATF2|INCENP|PPP1R12A|TUBA1A|TUBA1B|TUBB4B|MAPRE1|BABAM1|NEK11|NDEL1|CDT1|SEH1L|CDCA5|CHMP4B|CACUL1|TUBB8B,-0.72,MyList
GO Biological Processes,19,GO:0007007,inner mitochondrial membrane organization,19_GO:0009987 cellular process,-2.8,7.8,4.9,30293,40,389,4,1,0.51,26519|84303|91137|440574,TIMM10|CHCHD6|SLC25A46|MICOS10,-0.72,MyList
GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-2.8,2.7,3.7,30293,342,389,12,3.1,0.88,830|1063|2764|4131|4591|5810|10040|11075|22911|22919|27166|79142,CAPZA2|CENPF|GMFB|MAP1B|TRIM37|RAD1|TOM1L1|STMN2|WDR47|MAPRE1|PRELID1|PHF23,-0.72,MyList
GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,19_GO:0048519 negative regulation of biological process,-2.7,3.6,3.9,30293,172,389,8,2.1,0.72,103|1845|2776|5570|6547|7532|9270|79007,ADAR|DUSP3|GNAQ|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1,-0.7,MyList
GO Biological Processes,19,GO:0051604,protein maturation,19_GO:0008152 metabolic process,-2.7,2.4,3.5,30293,489,389,15,3.9,0.98,1718|3320|4706|5203|5664|5824|9512|10471|10730|55847|80331|131118|131474|284106|653505,DHCR24|HSP90AA1|NDUFAB1|PFDN4|PSEN2|PEX19|PMPCB|PFDN6|YME1L1|CISD1|DNAJC5|DNAJC19|CHCHD4|CISD3|PPIAL4A,-0.69,MyList
GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0008152 metabolic process,-2.7,2.5,3.6,30293,441,389,14,3.6,0.94,34|2739|2821|2932|3939|4351|5162|5165|7167|7355|7360|9334|51363|81849,ACADM|GLO1|GPI|GSK3B|LDHA|MPI|PDHB|PDK3|TPI1|SLC35A2|UGP2|B4GALT5|CHST15|ST6GALNAC5,-0.69,MyList
GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-2.7,2.2,3.4,30293,644,389,18,4.6,1.1,103|1032|1845|2776|2932|3320|3984|5245|5570|6547|7532|8543|9270|10040|57515|79007|94056|143384,ADAR|CDKN2D|DUSP3|GNAQ|GSK3B|HSP90AA1|LIMK1|PHB1|PKIB|SLC8A3|YWHAG|LMO4|ITGB1BP1|TOM1L1|SERINC1|DBNDD1|SYAP1|CACUL1,-0.69,MyList
GO Biological Processes,19,GO:0098754,detoxification,19_GO:0098754 detoxification,-2.7,4,4,30293,136,389,7,1.8,0.67,2878|2936|5002|7001|51109|84293|84817,GPX3|GSR|SLC22A18|PRDX2|RDH11|PRXL2A|TXNDC17,-0.68,MyList
GO Biological Processes,19,GO:0016311,dephosphorylation,19_GO:0008152 metabolic process,-2.7,3.2,3.8,30293,217,389,9,2.3,0.76,1845|1848|4659|4952|5475|5527|5529|5535|7803,DUSP3|DUSP6|PPP1R12A|OCRL|PPEF1|PPP2R5C|PPP2R5E|PPP3R2|PTP4A1,-0.65,MyList
GO Biological Processes,19,GO:0050821,protein stabilization,19_GO:0065007 biological regulation,-2.7,3.2,3.8,30293,217,389,9,2.3,0.76,819|2776|3320|4591|5245|5824|6789|7320|10471,CAMLG|GNAQ|HSP90AA1|TRIM37|PHB1|PEX19|STK4|UBE2B|PFDN6,-0.65,MyList
GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-2.7,5.6,4.4,30293,70,389,5,1.3,0.57,2821|3939|5162|7167|81889,GPI|LDHA|PDHB|TPI1|FAHD1,-0.65,MyList
GO Biological Processes,19,GO:0006470,protein dephosphorylation,19_GO:0008152 metabolic process,-2.7,4,4,30293,138,389,7,1.8,0.67,1845|1848|4659|5475|5527|5529|5535,DUSP3|DUSP6|PPP1R12A|PPEF1|PPP2R5C|PPP2R5E|PPP3R2,-0.65,MyList
GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-2.7,2.3,3.4,30293,548,389,16,4.1,1,3619|4131|4659|7320|7846|10376|10383|11075|22911|22919|50861|51143|54462|81565|84056|260334,INCENP|MAP1B|PPP1R12A|UBE2B|TUBA1A|TUBA1B|TUBB4B|STMN2|WDR47|MAPRE1|STMN3|DYNC1LI1|CCSER2|NDEL1|KATNAL1|TUBB8B,-0.65,MyList
GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-2.7,3,3.7,30293,262,389,10,2.6,0.8,398|1718|3984|5877|6009|10787|10900|51209|220164|376267,ARHGDIG|DHCR24|LIMK1|RABIF|RHEB|NCKAP1|RUNDC3A|RAB9B|DOK6|RAB15,-0.64,MyList
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-2.7,2.1,3.3,30293,708,389,19,4.9,1.1,433|1175|3786|3984|4830|5874|6547|6623|6836|6857|10059|10479|10947|29887|29967|30011|51454|56990|94134,ASGR2|AP2S1|KCNQ3|LIMK1|NME1|RAB27B|SLC8A3|SNCG|SURF4|SYT1|DNM1L|SLC9A6|AP3M2|SNX10|LRP12|SH3KBP1|GULP1|CDC42SE2|ARHGAP12,-0.64,MyList
GO Biological Processes,19,GO:0032386,regulation of intracellular transport,19_GO:0051179 localization,-2.6,2.9,3.6,30293,265,389,10,2.6,0.8,88|2932|3320|4131|4659|7905|55737|81565|127933|131474,ACTN2|GSK3B|HSP90AA1|MAP1B|PPP1R12A|REEP5|VPS35|NDEL1|UHMK1|CHCHD4,-0.61,MyList
GO Biological Processes,19,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.6,2.6,3.5,30293,357,389,12,3.1,0.88,2932|5527|5700|5710|5713|5718|7320|9867|23392|57154|80344|83892,GSK3B|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|UBE2B|PJA2|ECPAS|SMURF1|DCAF11|KCTD10,-0.61,MyList
GO Biological Processes,19,GO:0097120,receptor localization to synapse,19_GO:0051179 localization,-2.6,7.1,4.6,30293,44,389,4,1,0.51,1740|55737|57576|81832,DLG2|VPS35|KIF17|NETO1,-0.61,MyList
GO Biological Processes,19,GO:0140053,mitochondrial gene expression,19_GO:0008152 metabolic process,-2.6,3.8,3.9,30293,142,389,7,1.8,0.67,3035|6182|51253|54460|55168|60528|64960,HARS1|MRPL12|MRPL37|MRPS21|MRPS18A|ELAC2|MRPS15,-0.6,MyList
GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-2.6,2.4,3.4,30293,456,389,14,3.6,0.94,103|1032|1845|2776|2932|3984|4659|5176|5570|6547|7532|9270|57630|79007,ADAR|CDKN2D|DUSP3|GNAQ|GSK3B|LIMK1|PPP1R12A|SERPINF1|PKIB|SLC8A3|YWHAG|ITGB1BP1|SH3RF1|DBNDD1,-0.6,MyList
GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-2.6,2.6,3.5,30293,360,389,12,3.1,0.88,445|1740|2821|3786|5176|5599|6857|7390|7846|27345|27347|79085,ASS1|DLG2|GPI|KCNQ3|SERPINF1|MAPK8|SYT1|UROS|TUBA1A|KCNMB4|STK39|SLC25A23,-0.59,MyList
GO Biological Processes,19,GO:0033673,negative regulation of kinase activity,19_GO:0048519 negative regulation of biological process,-2.6,3.4,3.7,30293,183,389,8,2.1,0.72,103|1845|2776|5570|6547|7532|9270|79007,ADAR|DUSP3|GNAQ|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1,-0.58,MyList
GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.5,2.7,3.5,30293,317,389,11,2.8,0.84,103|1032|1845|1848|2776|5570|6547|7532|9270|79007|79893,ADAR|CDKN2D|DUSP3|DUSP6|GNAQ|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1|GGNBP2,-0.56,MyList
GO Biological Processes,19,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",19_GO:0008152 metabolic process,-2.5,6.8,4.5,30293,46,389,4,1,0.51,4700|4706|4714|4725,NDUFA6|NDUFAB1|NDUFB8|NDUFS5,-0.56,MyList
GO Biological Processes,19,GO:0032984,protein-containing complex disassembly,19_GO:0009987 cellular process,-2.5,3.7,3.8,30293,146,389,7,1.8,0.67,2932|4905|9342|11075|50861|63908|128866,GSK3B|NSF|SNAP29|STMN2|STMN3|NAPB|CHMP4B,-0.56,MyList
GO Biological Processes,19,GO:0032543,mitochondrial translation,19_GO:0008152 metabolic process,-2.5,4.3,3.9,30293,109,389,6,1.5,0.62,3035|6182|51253|54460|55168|64960,HARS1|MRPL12|MRPL37|MRPS21|MRPS18A|MRPS15,-0.56,MyList
GO Biological Processes,19,GO:1990748,cellular detoxification,19_GO:0098754 detoxification,-2.5,4.3,3.9,30293,109,389,6,1.5,0.62,2878|2936|7001|51109|84293|84817,GPX3|GSR|PRDX2|RDH11|PRXL2A|TXNDC17,-0.56,MyList
GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-2.5,2,3.2,30293,780,389,20,5.1,1.1,88|445|1109|1718|2730|2821|2845|2932|3320|4131|5176|5245|7035|7532|9734|27347|57630|81565|94056|139596,ACTN2|ASS1|AKR1C4|DHCR24|GCLM|GPI|GPR22|GSK3B|HSP90AA1|MAP1B|SERPINF1|PHB1|TFPI|YWHAG|HDAC9|STK39|SH3RF1|NDEL1|SYAP1|UPRT,-0.56,MyList
GO Biological Processes,19,GO:0006812,monoatomic cation transport,19_GO:0051179 localization,-2.5,2,3.2,30293,781,389,20,5.1,1.1,515|522|528|1137|1327|3785|3786|4905|6547|7386|9312|9512|9551|10059|10476|10479|27345|27347|29099|79085,ATP5PB|ATP5PF|ATP6V1C1|CHRNA4|COX4I1|KCNQ2|KCNQ3|NSF|SLC8A3|UQCRFS1|KCNB2|PMPCB|ATP5MF|DNM1L|ATP5PD|SLC9A6|KCNMB4|STK39|COMMD9|SLC25A23,-0.56,MyList
GO Biological Processes,19,GO:0043242,negative regulation of protein-containing complex disassembly,19_GO:0048519 negative regulation of biological process,-2.5,5.1,4.1,30293,76,389,5,1.3,0.57,830|4131|11075|22911|79142,CAPZA2|MAP1B|STMN2|WDR47|PHF23,-0.55,MyList
GO Biological Processes,19,GO:0090066,regulation of anatomical structure size,19_GO:0065007 biological regulation,-2.5,2.3,3.3,30293,516,389,15,3.9,0.98,88|146|830|2730|2932|3320|3984|4131|9270|10787|27345|27347|57154|80115|282679,ACTN2|ADRA1D|CAPZA2|GCLM|GSK3B|HSP90AA1|LIMK1|MAP1B|ITGB1BP1|NCKAP1|KCNMB4|STK39|SMURF1|BAIAP2L2|AQP11,-0.55,MyList
GO Biological Processes,19,GO:0061744,motor behavior,19_GO:0032501 multicellular organismal process,-2.5,10,5,30293,23,389,3,0.77,0.44,3786|7846|22911,KCNQ3|TUBA1A|WDR47,-0.54,MyList
GO Biological Processes,19,GO:0008089,anterograde axonal transport,19_GO:0051179 localization,-2.5,6.6,4.4,30293,47,389,4,1,0.51,1740|5874|10947|81832,DLG2|RAB27B|AP3M2|NETO1,-0.54,MyList
GO Biological Processes,19,GO:1901873,regulation of post-translational protein modification,19_GO:0008152 metabolic process,-2.5,2.8,3.5,30293,277,389,10,2.6,0.8,819|2932|3320|3984|7320|23142|79142|83593|150678|378708,CAMLG|GSK3B|HSP90AA1|LIMK1|UBE2B|DCUN1D4|PHF23|RASSF5|COPS9|CENPS,-0.52,MyList
GO Biological Processes,19,GO:0014075,response to amine,19_GO:0050896 response to stimulus,-2.5,6.5,4.3,30293,48,389,4,1,0.51,445|3251|7390|9734,ASS1|HPRT1|UROS|HDAC9,-0.52,MyList
GO Biological Processes,19,GO:1903861,positive regulation of dendrite extension,19_GO:0040007 growth,-2.5,9.7,4.9,30293,24,389,3,0.77,0.44,6857|23025|57154,SYT1|UNC13A|SMURF1,-0.5,MyList
GO Biological Processes,19,GO:0010035,response to inorganic substance,19_GO:0050896 response to stimulus,-2.5,2.2,3.2,30293,525,389,15,3.9,0.98,445|1740|2821|3786|4131|5176|5599|6857|7001|7390|7846|8428|27345|27347|79085,ASS1|DLG2|GPI|KCNQ3|MAP1B|SERPINF1|MAPK8|SYT1|PRDX2|UROS|TUBA1A|STK24|KCNMB4|STK39|SLC25A23,-0.5,MyList
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.4,2.3,3.3,30293,474,389,14,3.6,0.94,103|1032|1845|2776|3320|5245|5570|6547|7532|9270|10040|79007|94056|143384,ADAR|CDKN2D|DUSP3|GNAQ|HSP90AA1|PHB1|PKIB|SLC8A3|YWHAG|ITGB1BP1|TOM1L1|DBNDD1|SYAP1|CACUL1,-0.5,MyList
GO Biological Processes,19,GO:0009636,response to toxic substance,19_GO:0050896 response to stimulus,-2.4,3,3.5,30293,236,389,9,2.3,0.76,445|2878|2936|4131|5002|7001|51109|84293|84817,ASS1|GPX3|GSR|MAP1B|SLC22A18|PRDX2|RDH11|PRXL2A|TXNDC17,-0.49,MyList
GO Biological Processes,19,GO:1990138,neuron projection extension,19_GO:0040007 growth,-2.4,4.9,4,30293,80,389,5,1.3,0.57,3984|4131|5361|10479|81565,LIMK1|MAP1B|PLXNA1|SLC9A6|NDEL1,-0.48,MyList
GO Biological Processes,19,GO:0043457,regulation of cellular respiration,19_GO:0008152 metabolic process,-2.4,6.2,4.2,30293,50,389,4,1,0.51,27166|55847|79085|131474,PRELID1|CISD1|SLC25A23|CHCHD4,-0.47,MyList
GO Biological Processes,19,GO:0072599,establishment of protein localization to endoplasmic reticulum,19_GO:0051179 localization,-2.4,6.2,4.2,30293,50,389,4,1,0.51,6734|25782|54557|128866,SRPRA|RAB3GAP2|SGTB|CHMP4B,-0.47,MyList
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-2.4,2.5,3.3,30293,380,389,12,3.1,0.88,103|1032|1845|1848|2776|2932|5570|6547|7532|9270|79007|79893,ADAR|CDKN2D|DUSP3|DUSP6|GNAQ|GSK3B|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1|GGNBP2,-0.46,MyList
GO Biological Processes,19,GO:1902074,response to salt,19_GO:0050896 response to stimulus,-2.4,2.5,3.3,30293,380,389,12,3.1,0.88,1137|1740|2730|2776|3320|3786|6857|7846|10518|27345|27347|79085,CHRNA4|DLG2|GCLM|GNAQ|HSP90AA1|KCNQ3|SYT1|TUBA1A|CIB2|KCNMB4|STK39|SLC25A23,-0.46,MyList
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-2.4,2.5,3.3,30293,381,389,12,3.1,0.88,103|1032|1845|1848|2776|2932|5570|6547|7532|9270|79007|79893,ADAR|CDKN2D|DUSP3|DUSP6|GNAQ|GSK3B|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1|GGNBP2,-0.45,MyList
GO Biological Processes,19,GO:0031503,protein-containing complex localization,19_GO:0051179 localization,-2.4,3.5,3.6,30293,156,389,7,1.8,0.67,1175|1740|55737|57576|81832|81929|642987,AP2S1|DLG2|VPS35|KIF17|NETO1|SEH1L|TMEM232,-0.45,MyList
GO Biological Processes,19,GO:0034198,cellular response to amino acid starvation,19_GO:0050896 response to stimulus,-2.4,6.1,4.2,30293,51,389,4,1,0.51,1386|5599|81929|151556,ATF2|MAPK8|SEH1L|GPR155,-0.45,MyList
GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,19_GO:0008152 metabolic process,-2.4,2.9,3.4,30293,241,389,9,2.3,0.76,819|2932|3320|3984|23142|79142|83593|150678|378708,CAMLG|GSK3B|HSP90AA1|LIMK1|DCUN1D4|PHF23|RASSF5|COPS9|CENPS,-0.45,MyList
GO Biological Processes,19,GO:0097237,cellular response to toxic substance,19_GO:0050896 response to stimulus,-2.4,4,3.7,30293,118,389,6,1.5,0.62,2878|2936|7001|51109|84293|84817,GPX3|GSR|PRDX2|RDH11|PRXL2A|TXNDC17,-0.45,MyList
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.4,2.3,3.2,30293,484,389,14,3.6,0.94,1501|2596|3251|3984|4131|5361|7846|8543|9334|10479|10787|22911|81565|91137,CTNND2|GAP43|HPRT1|LIMK1|MAP1B|PLXNA1|TUBA1A|LMO4|B4GALT5|SLC9A6|NCKAP1|WDR47|NDEL1|SLC25A46,-0.45,MyList
GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-2.4,2.2,3.1,30293,536,389,15,3.9,0.98,103|1032|1845|2776|3320|5245|5570|6547|7532|8543|9270|10040|79007|94056|143384,ADAR|CDKN2D|DUSP3|GNAQ|HSP90AA1|PHB1|PKIB|SLC8A3|YWHAG|LMO4|ITGB1BP1|TOM1L1|DBNDD1|SYAP1|CACUL1,-0.45,MyList
GO Biological Processes,19,GO:0051560,mitochondrial calcium ion homeostasis,19_GO:0042592 homeostatic process,-2.4,9,4.6,30293,26,389,3,0.77,0.44,6547|79085|83636,SLC8A3|SLC25A23|C19orf12,-0.44,MyList
GO Biological Processes,19,GO:0071248,cellular response to metal ion,19_GO:0050896 response to stimulus,-2.3,3.1,3.4,30293,200,389,8,2.1,0.72,1740|3786|5176|5599|6857|7846|27347|79085,DLG2|KCNQ3|SERPINF1|MAPK8|SYT1|TUBA1A|STK39|SLC25A23,-0.43,MyList
GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,19_GO:0008152 metabolic process,-2.3,2.4,3.2,30293,386,389,12,3.1,0.88,2932|5527|5700|5710|5713|5718|7320|9867|23392|57154|80344|83892,GSK3B|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|UBE2B|PJA2|ECPAS|SMURF1|DCAF11|KCTD10,-0.43,MyList
GO Biological Processes,19,GO:0051494,negative regulation of cytoskeleton organization,19_GO:0048519 negative regulation of biological process,-2.3,3.4,3.5,30293,159,389,7,1.8,0.67,830|2764|4131|4591|11075|22911|22919,CAPZA2|GMFB|MAP1B|TRIM37|STMN2|WDR47|MAPRE1,-0.43,MyList
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.3,2.2,3.1,30293,489,389,14,3.6,0.94,1501|2596|3251|3984|4131|5361|7846|8543|9334|10479|10787|22911|81565|91137,CTNND2|GAP43|HPRT1|LIMK1|MAP1B|PLXNA1|TUBA1A|LMO4|B4GALT5|SLC9A6|NCKAP1|WDR47|NDEL1|SLC25A46,-0.42,MyList
GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-2.3,2.2,3.1,30293,490,389,14,3.6,0.94,1386|2764|2932|3984|5127|5165|5293|5599|6789|8428|27347|57172|79858|127933,ATF2|GMFB|GSK3B|LIMK1|CDK16|PDK3|PIK3CD|MAPK8|STK4|STK24|STK39|CAMK1G|NEK11|UHMK1,-0.42,MyList
GO Biological Processes,19,GO:0070507,regulation of microtubule cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.3,3.4,3.5,30293,160,389,7,1.8,0.67,2932|4131|11075|22911|22919|50861|128866,GSK3B|MAP1B|STMN2|WDR47|MAPRE1|STMN3|CHMP4B,-0.42,MyList
GO Biological Processes,19,GO:0007026,negative regulation of microtubule depolymerization,19_GO:0048519 negative regulation of biological process,-2.3,8.7,4.5,30293,27,389,3,0.77,0.44,4131|11075|22911,MAP1B|STMN2|WDR47,-0.41,MyList
GO Biological Processes,19,GO:1903859,regulation of dendrite extension,19_GO:0040007 growth,-2.3,8.7,4.5,30293,27,389,3,0.77,0.44,6857|23025|57154,SYT1|UNC13A|SMURF1,-0.41,MyList
GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.3,1.9,3,30293,762,389,19,4.9,1.1,88|103|1032|1845|2776|2932|3984|4591|4659|5176|5570|5599|5824|6547|7532|9270|27347|57630|79007,ACTN2|ADAR|CDKN2D|DUSP3|GNAQ|GSK3B|LIMK1|TRIM37|PPP1R12A|SERPINF1|PKIB|MAPK8|PEX19|SLC8A3|YWHAG|ITGB1BP1|STK39|SH3RF1|DBNDD1,-0.41,MyList
GO Biological Processes,19,GO:0019318,hexose metabolic process,19_GO:0008152 metabolic process,-2.3,3.4,3.5,30293,161,389,7,1.8,0.67,2821|4351|5162|5165|7167|7355|51363,GPI|MPI|PDHB|PDK3|TPI1|SLC35A2|CHST15,-0.41,MyList
GO Biological Processes,19,GO:0021954,central nervous system neuron development,19_GO:0032502 developmental process,-2.3,4.5,3.7,30293,86,389,5,1.3,0.57,3251|5361|9334|22911|81565,HPRT1|PLXNA1|B4GALT5|WDR47|NDEL1,-0.41,MyList
GO Biological Processes,19,GO:0018105,peptidyl-serine phosphorylation,19_GO:0008152 metabolic process,-2.3,3.4,3.4,30293,162,389,7,1.8,0.67,2932|5165|5599|6789|27347|57172|127933,GSK3B|PDK3|MAPK8|STK4|STK39|CAMK1G|UHMK1,-0.41,MyList
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.3,2.2,3.1,30293,494,389,14,3.6,0.94,1501|2596|3251|3984|4131|5361|7846|8543|9334|10479|10787|22911|81565|91137,CTNND2|GAP43|HPRT1|LIMK1|MAP1B|PLXNA1|TUBA1A|LMO4|B4GALT5|SLC9A6|NCKAP1|WDR47|NDEL1|SLC25A46,-0.41,MyList
GO Biological Processes,19,GO:0018107,peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-2.3,5.8,4,30293,54,389,4,1,0.51,1386|2932|5599|27347,ATF2|GSK3B|MAPK8|STK39,-0.41,MyList
GO Biological Processes,19,GO:1990928,response to amino acid starvation,19_GO:0050896 response to stimulus,-2.3,5.8,4,30293,54,389,4,1,0.51,1386|5599|81929|151556,ATF2|MAPK8|SEH1L|GPR155,-0.41,MyList
GO Biological Processes,19,GO:0072659,protein localization to plasma membrane,19_GO:0051179 localization,-2.3,3,3.3,30293,205,389,8,2.1,0.72,88|4905|9270|9312|55737|57154|115827|145567,ACTN2|NSF|ITGB1BP1|KCNB2|VPS35|SMURF1|RAB3C|TTC7B,-0.4,MyList
GO Biological Processes,19,GO:0007269,neurotransmitter secretion,19_GO:0051179 localization,-2.3,4.5,3.7,30293,87,389,5,1.3,0.57,6857|9342|23025|51248|80331,SYT1|SNAP29|UNC13A|PDZD11|DNAJC5,-0.4,MyList
GO Biological Processes,19,GO:1902414,protein localization to cell junction,19_GO:0051179 localization,-2.3,4.5,3.7,30293,87,389,5,1.3,0.57,1740|5874|8927|55737|81832,DLG2|RAB27B|BSN|VPS35|NETO1,-0.4,MyList
GO Biological Processes,19,GO:1901879,regulation of protein depolymerization,19_GO:0050789 regulation of biological process,-2.3,4.5,3.7,30293,87,389,5,1.3,0.57,88|830|4131|11075|22911,ACTN2|CAPZA2|MAP1B|STMN2|WDR47,-0.4,MyList
GO Biological Processes,19,GO:0099643,signal release from synapse,19_GO:0051179 localization,-2.3,4.5,3.7,30293,87,389,5,1.3,0.57,6857|9342|23025|51248|80331,SYT1|SNAP29|UNC13A|PDZD11|DNAJC5,-0.4,MyList
GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.3,2.6,3.2,30293,297,389,10,2.6,0.8,103|1845|1848|2776|5570|6547|7532|9270|79007|79893,ADAR|DUSP3|DUSP6|GNAQ|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1|GGNBP2,-0.4,MyList
GO Biological Processes,19,GO:0043244,regulation of protein-containing complex disassembly,19_GO:0050789 regulation of biological process,-2.3,3.8,3.5,30293,124,389,6,1.5,0.62,88|830|4131|11075|22911|79142,ACTN2|CAPZA2|MAP1B|STMN2|WDR47|PHF23,-0.4,MyList
GO Biological Processes,19,GO:0140014,mitotic nuclear division,19_GO:0009987 cellular process,-2.3,3.3,3.4,30293,164,389,7,1.8,0.67,3619|22919|81565|81620|81929|113130|128866,INCENP|MAPRE1|NDEL1|CDT1|SEH1L|CDCA5|CHMP4B,-0.4,MyList
GO Biological Processes,19,GO:0032989,cellular anatomical entity morphogenesis,19_GO:0032502 developmental process,-2.3,2.1,3,30293,605,389,16,4.1,1,88|1501|2596|3251|3984|4131|4606|5361|7846|8543|9334|10479|10787|22911|81565|91137,ACTN2|CTNND2|GAP43|HPRT1|LIMK1|MAP1B|MYBPC2|PLXNA1|TUBA1A|LMO4|B4GALT5|SLC9A6|NCKAP1|WDR47|NDEL1|SLC25A46,-0.4,MyList
GO Biological Processes,19,GO:0051259,protein complex oligomerization,19_GO:0009987 cellular process,-2.3,2.8,3.2,30293,252,389,9,2.3,0.76,3251|6789|6857|9312|10059|10730|54557|83892|282679,HPRT1|STK4|SYT1|KCNB2|DNM1L|YME1L1|SGTB|KCTD10|AQP11,-0.39,MyList
GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-2.2,2.2,3,30293,501,389,14,3.6,0.94,88|445|1109|2730|2845|2932|4131|5176|5245|7035|7532|9734|81565|94056,ACTN2|ASS1|AKR1C4|GCLM|GPR22|GSK3B|MAP1B|SERPINF1|PHB1|TFPI|YWHAG|HDAC9|NDEL1|SYAP1,-0.38,MyList
GO Biological Processes,19,GO:0098869,cellular oxidant detoxification,19_GO:0098754 detoxification,-2.2,4.4,3.6,30293,89,389,5,1.3,0.57,2878|2936|7001|84293|84817,GPX3|GSR|PRDX2|PRXL2A|TXNDC17,-0.38,MyList
GO Biological Processes,19,GO:0032273,positive regulation of protein polymerization,19_GO:0048518 positive regulation of biological process,-2.2,4.3,3.6,30293,91,389,5,1.3,0.57,3320|4131|10787|22919|80115,HSP90AA1|MAP1B|NCKAP1|MAPRE1|BAIAP2L2,-0.34,MyList
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.2,1.9,2.9,30293,726,389,18,4.6,1.1,830|1063|2764|2932|4131|4591|5203|5810|8543|9270|10040|10471|11075|22911|22919|27166|55737|79142,CAPZA2|CENPF|GMFB|GSK3B|MAP1B|TRIM37|PFDN4|RAD1|LMO4|ITGB1BP1|TOM1L1|PFDN6|STMN2|WDR47|MAPRE1|PRELID1|VPS35|PHF23,-0.34,MyList
GO Biological Processes,19,GO:0032886,regulation of microtubule-based process,19_GO:0050789 regulation of biological process,-2.2,2.7,3.2,30293,258,389,9,2.3,0.76,2932|4131|4591|11075|22911|22919|50861|81669|128866,GSK3B|MAP1B|TRIM37|STMN2|WDR47|MAPRE1|STMN3|CCNL2|CHMP4B,-0.34,MyList
GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.2,2,2.9,30293,616,389,16,4.1,1,1137|2821|3251|3786|4885|5176|6547|6623|6863|7846|9867|22911|55074|55585|81832|91137,CHRNA4|GPI|HPRT1|KCNQ3|NPTX2|SERPINF1|SLC8A3|SNCG|TAC1|TUBA1A|PJA2|WDR47|OXR1|UBE2Q1|NETO1|SLC25A46,-0.34,MyList
